ts_code,symbol,name,area,industry,market,list_date,total_mv,circ_mv
301291.SZ,301291,明阳电气,广东,电气设备,创业板,20230630,1587537.0,888711.5266
301292.SZ,301292,海科新源,山东,化工原料,创业板,20230707,327286.9979,125041.2154
301293.SZ,301293,三博脑科,北京,医疗保健,创业板,20230505,1059391.0741,827743.694
301295.SZ,301295,美硕科技,浙江,电气设备,创业板,20230628,227001.6,66208.8
301296.SZ,301296,新巨丰,山东,广告包装,创业板,20220902,408660.0,264344.1078
301297.SZ,301297,富乐德,安徽,半导体,创业板,20221230,1412778.25,577778.25
301298.SZ,301298,东利机械,河北,汽车配件,创业板,20220606,223870.0,146871.4919
301299.SZ,301299,卓创资讯,山东,互联网,创业板,20221019,426780.0,250524.7537
301300.SZ,301300,远翔新材,福建,化工原料,创业板,20220819,195620.74,93147.6827
301301.SZ,301301,川宁生物,新疆,化学制药,创业板,20221227,2899762.32,801891.8488
301302.SZ,301302,华如科技,北京,软件服务,创业板,20220623,409924.95,221551.2
301303.SZ,301303,真兰仪表,上海,电器仪表,创业板,20230220,571502.4,142875.6
301305.SZ,301305,朗坤环境,深圳,环境保护,创业板,20230523,423569.4473,219326.0711
301306.SZ,301306,西测测试,陕西,航空,创业板,20220726,375580.0,174796.0
301307.SZ,301307,美利信,重庆,通信设备,创业板,20230424,604000.8,312588.0235
301308.SZ,301308,江波龙,深圳,半导体,创业板,20220805,4483449.2968,1248697.9512
301309.SZ,301309,万得凯,浙江,机械基件,创业板,20220919,263400.0,65850.0
301310.SZ,301310,鑫宏业,江苏,汽车配件,创业板,20230602,541033.3992,275456.8348
301311.SZ,301311,昆船智能,云南,机械基件,创业板,20221130,459120.0,166894.6481
301312.SZ,301312,智立方,深圳,专用机械,创业板,20220711,414527.3595,122735.758
301313.SZ,301313,凡拓数创,广东,文教休闲,创业板,20220930,260163.099,165741.3393
301314.SZ,301314,科瑞思,广东,元器件,创业板,20230328,215475.0,63375.0
301315.SZ,301315,威士顿,上海,软件服务,创业板,20230621,543576.0,228549.0
301316.SZ,301316,慧博云通,浙江,软件服务,创业板,20221013,1128028.2,684770.7385
301317.SZ,301317,鑫磊股份,浙江,机械基件,创业板,20230119,314537.19,89644.8
301318.SZ,301318,维海德,深圳,IT设备,创业板,20220810,469985.1867,203510.7251
301319.SZ,301319,唯特偶,深圳,元器件,创业板,20220929,277786.476,126240.2711
301320.SZ,301320,豪江智能,山东,电气设备,创业板,20230609,335220.0,125245.0
301321.SZ,301321,翰博高新,安徽,元器件,创业板,20220818,297736.695,235695.8226
301322.SZ,301322,绿通科技,广东,摩托车,创业板,20230306,341827.0901,226652.921
301323.SZ,301323,新莱福,广东,橡胶,创业板,20230606,458303.1835,292687.288
301325.SZ,301325,曼恩斯特,深圳,专用机械,创业板,20230512,1171286.2524,471262.858
301326.SZ,301326,捷邦科技,广东,元器件,创业板,20220921,531772.371,197963.9607
301327.SZ,301327,华宝新能,深圳,电气设备,创业板,20220919,872227.2,242058.1862
301328.SZ,301328,维峰电子,广东,元器件,创业板,20220908,534632.3348,166061.1365
301329.SZ,301329,信音电子,江苏,元器件,创业板,20230717,366781.0,129179.32
301330.SZ,301330,熵基科技,广东,IT设备,创业板,20220817,628003.1277,245107.7767
301331.SZ,301331,恩威医药,西藏,中成药,创业板,20220921,258773.0958,78684.7352
301332.SZ,301332,德尔玛,广东,家用电器,创业板,20230518,491564.0625,282115.8375
301333.SZ,301333,诺思格,北京,医疗保健,创业板,20220802,530231.0954,314645.3834
301335.SZ,301335,天元宠物,浙江,文教休闲,创业板,20221118,,
301336.SZ,301336,趣睡科技,四川,家居用品,创业板,20220812,346640.0,223120.2436
301337.SZ,301337,亚华电子,山东,软件服务,创业板,20230526,337399.6,125711.2216
301338.SZ,301338,凯格精机,广东,专用机械,创业板,20220816,364845.6,117614.7
301339.SZ,301339,通行宝,江苏,IT设备,创业板,20220909,1038796.6428,300828.9559
301345.SZ,301345,涛涛车业,浙江,摩托车,创业板,20230321,684054.0731,180640.4081
301348.SZ,301348,蓝箭电子,广东,半导体,创业板,20230810,495000.0,330181.7978
301349.SZ,301349,信德新材,辽宁,化工原料,创业板,20220909,363120.0,150015.7407
301353.SZ,301353,普莱得,浙江,专用机械,创业板,20230530,228456.0,75150.0
301355.SZ,301355,南王科技,福建,广告包装,创业板,20230612,231386.1426,118902.9376
301356.SZ,301356,天振股份,浙江,家居用品,创业板,20221114,384912.0,97671.42
301357.SZ,301357,北方长龙,陕西,专用机械,创业板,20230418,332343.2,83085.8
301358.SZ,301358,湖南裕能,湖南,电气设备,创业板,20230209,3225898.0782,1633425.202
301359.SZ,301359,东南电子,浙江,元器件,创业板,20221109,216145.12,66009.511
301360.SZ,301360,荣旗科技,江苏,专用机械,创业板,20230425,301371.0,157070.0
301361.SZ,301361,众智科技,河南,电气设备,创业板,20221116,391935.984,97983.996
301362.SZ,301362,民爆光电,深圳,电气设备,创业板,20230804,427681.62,121231.62
301363.SZ,301363,美好医疗,深圳,医疗保健,创业板,20221012,1146374.54,316176.5029
301365.SZ,301365,矩阵股份,深圳,建筑工程,创业板,20221122,287820.0,74113.65
301366.SZ,301366,一博科技,深圳,元器件,创业板,20220926,984750.0066,359177.9382
301367.SZ,301367,怡和嘉业,北京,医疗保健,创业板,20221101,553011.2,348870.9792
301368.SZ,301368,丰立智能,浙江,机械基件,创业板,20221215,1164970.0,621977.968
301369.SZ,301369,联动科技,广东,半导体,创业板,20220922,389295.7754,135386.2454
301370.SZ,301370,国科恒泰,北京,医药商业,创业板,20230712,546366.6,375872.0793
301371.SZ,301371,敷尔佳,黑龙江,日用化工,创业板,20230801,1495098.96,222127.28
301372.SZ,301372,科净源,北京,环境保护,创业板,20230811,143245.7173,86005.0596
301373.SZ,301373,凌玮科技,广东,化工原料,创业板,20230208,316521.5615,112263.6946
301376.SZ,301376,致欧科技,河南,家居用品,创业板,20230621,798583.5,383458.1146
301377.SZ,301377,鼎泰高科,广东,机械基件,创业板,20221122,1077480.0,186651.072
301378.SZ,301378,通达海,江苏,软件服务,创业板,20230320,330372.0,150008.4128
301379.SZ,301379,天山电子,广西,元器件,创业板,20221101,439673.724,289525.6245
301380.SZ,301380,挖金客,北京,软件服务,创业板,20221025,388088.2788,167370.7784
301381.SZ,301381,赛维时代,深圳,互联网,创业板,20230712,944236.0,453825.64
301382.SZ,301382,蜂助手,广东,互联网,创业板,20230517,1327602.1918,822755.661
301383.SZ,301383,天键股份,江西,元器件,创业板,20230609,836337.45,360770.9788
301386.SZ,301386,未来电器,江苏,电气设备,创业板,20230329,301700.0,92494.7636
301387.SZ,301387,光大同创,深圳,元器件,创业板,20230418,401471.07,159850.9858
301388.SZ,301388,欣灵电气,浙江,电气设备,创业板,20221109,258577.7424,69048.0281
301389.SZ,301389,隆扬电子,江苏,元器件,创业板,20221031,668493.0,193537.6768
301390.SZ,301390,经纬股份,浙江,建筑工程,创业板,20230508,215280.0,104234.0192
301391.SZ,301391,卡莱特,深圳,IT设备,创业板,20221201,400582.4432,207919.1819
301392.SZ,301392,汇成真空,广东,专用机械,创业板,20240605,974000.0,219150.0
301393.SZ,301393,昊帆生物,江苏,化工原料,创业板,20230712,447984.0,167409.132
301395.SZ,301395,仁信新材,广东,化工原料,创业板,20230703,240625.168,136435.068
301396.SZ,301396,宏景科技,广东,软件服务,创业板,20221111,877243.128,407549.592
301397.SZ,301397,溯联股份,重庆,汽车配件,创业板,20230628,476290.7383,217790.5513
301398.SZ,301398,星源卓镁,浙江,汽车配件,创业板,20221215,482080.0,144021.4
301399.SZ,301399,英特科技,浙江,机械基件,创业板,20230523,348986.0,103144.5572
301408.SZ,301408,华人健康,安徽,医药商业,创业板,20230301,476411.91,177663.0219
301413.SZ,301413,安培龙,深圳,电器仪表,创业板,20231218,1065201.4876,622653.3613
301418.SZ,301418,协昌科技,江苏,电气设备,创业板,20230821,258133.3357,103615.8957
301419.SZ,301419,阿莱德,上海,通信设备,创业板,20230209,351100.0,124113.85
301421.SZ,301421,波长光电,江苏,元器件,创业板,20230823,599303.522,239831.6438
301428.SZ,301428,世纪恒通,贵州,互联网,创业板,20230519,474882.6683,294539.5583
301429.SZ,301429,森泰股份,安徽,其他建材,创业板,20230417,204638.82,76235.2012
301439.SZ,301439,泓淋电力,山东,电气设备,创业板,20230317,650967.3265,306572.1039
301446.SZ,301446,福事特,江西,机械基件,创业板,20230725,232232.0,70946.876
301448.SZ,301448,开创电气,浙江,机械基件,创业板,20230619,245544.0,112950.24
301456.SZ,301456,盘古智能,山东,电气设备,创业板,20230714,389884.9539,154137.612
301458.SZ,301458,钧崴电子,广东,元器件,创业板,20250110,987200.1234,226136.8292
301459.SZ,301459,丰茂股份,浙江,汽车配件,创业板,20231213,494480.0,123620.0
301468.SZ,301468,博盈特焊,广东,专用机械,创业板,20230724,296076.0,172461.4191
301469.SZ,301469,恒达新材,浙江,造纸,创业板,20230822,224773.76,130739.1024
301486.SZ,301486,致尚科技,深圳,元器件,创业板,20230707,804642.2617,493393.3089
301487.SZ,301487,盟固利,天津,化工原料,创业板,20230809,1047465.8622,621697.5351
301488.SZ,301488,豪恩汽电,深圳,汽车配件,创业板,20230704,677120.0,172334.4
301489.SZ,301489,思泉新材,广东,元器件,创业板,20231024,366795.6029,216208.1684
301498.SZ,301498,乖宝宠物,山东,饲料,创业板,20230816,3740016.0305,1673675.9207
301499.SZ,301499,维科精密,上海,汽车配件,创业板,20230721,385316.3115,96329.0793
301500.SZ,301500,飞南资源,广东,环境保护,创业板,20230921,841999.0291,202462.3079
301502.SZ,301502,华阳智能,江苏,电气设备,创业板,20240202,235355.2705,100214.6688
301503.SZ,301503,智迪科技,广东,IT设备,创业板,20230717,368160.0,149472.96
301505.SZ,301505,苏州规划,江苏,建筑工程,创业板,20230719,212432.0,140449.0306
301507.SZ,301507,民生健康,浙江,化学制药,创业板,20230905,475643.4762,147449.4986
301508.SZ,301508,中机认检,北京,电器仪表,创业板,20231201,807802.4196,210222.4572
301509.SZ,301509,金凯生科,辽宁,化学制药,创业板,20230803,308463.9193,145313.5166
301510.SZ,301510,固高科技,深圳,电器仪表,创业板,20230815,1774844.37,1244137.9946
301511.SZ,301511,德福科技,江西,电气设备,创业板,20230817,948004.288,562002.7045
301512.SZ,301512,智信精密,深圳,专用机械,创业板,20230720,245706.9738,114315.3338
301515.SZ,301515,港通医疗,四川,医疗保健,创业板,20230725,191000.0,121616.958
301516.SZ,301516,中远通,深圳,电气设备,创业板,20231208,489824.5625,122456.1411
301517.SZ,301517,陕西华达,陕西,元器件,创业板,20231017,572541.51,225126.51
301518.SZ,301518,长华化学,江苏,化工原料,创业板,20230803,239284.1942,91248.0742
301519.SZ,301519,舜禹股份,安徽,专用机械,创业板,20230727,222436.8,105706.9375
301520.SZ,301520,万邦医药,安徽,生物制药,创业板,20230925,272733.3347,90302.3489
301522.SZ,301522,上大股份,河北,小金属,创业板,20241016,1404168.5346,266776.3484
301525.SZ,301525,儒竞科技,上海,家用电器,创业板,20230830,724785.9371,379648.1989
301526.SZ,301526,国际复材,重庆,玻璃,创业板,20231226,1308494.6827,487324.3443
301528.SZ,301528,多浦乐,广东,电器仪表,创业板,20230828,269636.4,138738.4083
301529.SZ,301529,福赛科技,安徽,汽车配件,创业板,20230911,279708.2814,140475.9714
301533.SZ,301533,威马农机,重庆,农用机械,创业板,20230818,308683.038,89291.238
301536.SZ,301536,星宸科技,福建,半导体,创业板,20240328,3199213.88,287928.9985
301538.SZ,301538,骏鼎达,深圳,塑料,创业板,20240320,400008.0,100002.0
301539.SZ,301539,宏鑫科技,浙江,汽车配件,创业板,20240415,307840.0,76960.0
301548.SZ,301548,崇德科技,湖南,机械基件,创业板,20230920,436740.0,118937.9514
301550.SZ,301550,斯菱股份,浙江,汽车配件,创业板,20230915,1579050.0,788544.5535
301551.SZ,301551,无线传媒,河北,影视音像,创业板,20240926,2170054.25,192534.7636
301552.SZ,301552,科力装备,河北,汽车配件,创业板,20240722,385900.0,82192.9205
301555.SZ,301555,惠柏新材,上海,化工原料,创业板,20231031,235925.9519,123623.9183
301556.SZ,301556,托普云农,浙江,软件服务,创业板,20241017,828580.48,178266.0783
301557.SZ,301557,C常友,江苏,电气设备,创业板,20250304,409227.4966,102334.88
301558.SZ,301558,三态股份,深圳,互联网,创业板,20230928,698922.1836,194726.7209
301559.SZ,301559,中集环科,江苏,专用机械,创业板,20231011,917400.0,137610.0
301565.SZ,301565,中仑新材,福建,塑料,创业板,20240620,909222.73,136402.73
301566.SZ,301566,达利凯普,辽宁,元器件,创业板,20231229,648016.2,341960.5723
301567.SZ,301567,贝隆精密,浙江,元器件,创业板,20240116,315504.0,93073.0227
301568.SZ,301568,思泰克,福建,专用机械,创业板,20231128,447005.6136,206250.9583
301571.SZ,301571,国科天成,北京,元器件,创业板,20240821,833612.7686,166722.5556
301577.SZ,301577,美信科技,广东,元器件,创业板,20240124,264320.72,112519.3777
301578.SZ,301578,辰奕智能,广东,IT设备,创业板,20231228,325915.2,93089.529
301580.SZ,301580,爱迪特,河北,医疗保健,创业板,20240626,422223.9223,105555.982
301581.SZ,301581,黄山谷捷,安徽,半导体,创业板,20250103,455120.0,113780.0
301585.SZ,301585,蓝宇股份,浙江,染料涂料,创业板,20241220,438640.0,103989.2347
301586.SZ,301586,佳力奇,安徽,航空,创业板,20240828,448731.5202,112182.8814
301587.SZ,301587,中瑞股份,江苏,电气设备,创业板,20240408,377159.7824,78197.1738
301588.SZ,301588,美新科技,广东,家居用品,创业板,20240313,235001.5497,47000.3123
301589.SZ,301589,诺瓦星云,陕西,IT设备,创业板,20240208,1592231.904,593590.0061
301591.SZ,301591,肯特股份,江苏,塑料,创业板,20240228,340265.4,137322.5926
301592.SZ,301592,六九一二,四川,软件服务,创业板,20241024,994840.0,248710.0
301596.SZ,301596,瑞迪智驱,四川,机械基件,创业板,20240513,820156.9114,205039.2278
301598.SZ,301598,博科测试,北京,专用机械,创业板,20241220,416992.3388,104248.0865
301600.SZ,301600,慧翰股份,福建,通信设备,创业板,20240911,1171505.0,293085.0
301601.SZ,301601,惠通科技,江苏,专用机械,创业板,20250115,462460.16,98668.173
301602.SZ,301602,超研股份,广东,医疗保健,创业板,20250122,1178334.8341,150690.014
301603.SZ,301603,乔锋智能,广东,机床制造,创业板,20240710,628072.76,125614.552
301606.SZ,301606,绿联科技,深圳,元器件,创业板,20240726,1823113.6876,145889.2189
301607.SZ,301607,富特科技,浙江,汽车配件,创业板,20240904,566618.3704,120406.4071
301608.SZ,301608,博实结,深圳,通信设备,创业板,20240801,1002116.39,200476.2047
301611.SZ,301611,珂玛科技,江苏,半导体,创业板,20240816,2696660.0,371100.0
301613.SZ,301613,新铝时代,重庆,汽车配件,创业板,20241025,627147.8391,148697.5733
301617.SZ,301617,博苑股份,山东,化工原料,创业板,20241211,533326.4,126448.7115
301618.SZ,301618,长联科技,广东,染料涂料,创业板,20240930,549801.2268,137450.52
301622.SZ,301622,英思特,内蒙,矿物制品,创业板,20241204,933251.634,221279.0762
301626.SZ,301626,苏州天脉,江苏,元器件,创业板,20241024,1062405.12,201977.3291
301628.SZ,301628,强达电路,深圳,元器件,创业板,20241031,703557.7172,175889.896
301631.SZ,301631,壹连科技,深圳,元器件,创业板,20241122,886068.4705,176794.0581
301633.SZ,301633,港迪技术,湖北,专用机械,创业板,20241107,483191.04,120797.76
302132.SZ,302132,中航成飞,陕西,电器仪表,创业板,20100827,17045750.1704,3761962.8576
600000.SH,600000,浦发银行,上海,银行,主板,19991110,29763108.7982,29763108.7982
600004.SH,600004,白云机场,广东,机场,主板,20030428,2144246.7644,2144246.7644
600006.SH,600006,东风股份,湖北,汽车整车,主板,19990727,1512000.0,1512000.0
600007.SH,600007,中国国贸,北京,园区开发,主板,19990312,2388266.8881,2388266.8881
600008.SH,600008,首创环保,北京,水务,主板,20000427,2246220.7472,2246220.7472
600009.SH,600009,上海机场,上海,机场,主板,19980218,8010421.4335,6176282.2566
600010.SH,600010,包钢股份,内蒙,普钢,主板,20010309,8423683.1987,5836828.4814
600011.SH,600011,华能国际,北京,火力发电,主板,20011206,10454930.1771,7324474.8061
600012.SH,600012,皖通高速,安徽,路桥,主板,20030107,2681972.37,1884775.2
600015.SH,600015,华夏银行,北京,银行,主板,20030912,11426918.64,11048026.8198
600016.SH,600016,民生银行,北京,银行,主板,20001219,18082138.8413,14645856.887
600017.SH,600017,日照港,山东,港口,主板,20061017,919620.5125,919620.5125
600018.SH,600018,上港集团,上海,港口,主板,20061026,12944439.0857,12907305.2312
600019.SH,600019,宝钢股份,上海,普钢,主板,20001212,16431482.9993,16336563.5618
600020.SH,600020,中原高速,河南,路桥,主板,20030808,921422.4511,921422.4511
600021.SH,600021,上海电力,上海,火力发电,主板,20031029,2478734.4076,2303104.4934
600022.SH,600022,山东钢铁,山东,普钢,主板,20040629,1508537.7871,1508537.7871
600023.SH,600023,浙能电力,浙江,火力发电,主板,20131219,7200489.4862,7200489.4862
600025.SH,600025,华能水电,云南,水力发电,主板,20171215,15660000.0,15660000.0
600026.SH,600026,中远海能,上海,水运,主板,20020523,5500705.1834,4006417.1834
600027.SH,600027,华电国际,山东,火力发电,主板,20050203,5430834.9616,4518983.92
600028.SH,600028,中国石化,北京,石油加工,主板,20010808,69494331.415,54344365.6396
600029.SH,600029,南方航空,广东,空运,主板,20030725,10908789.3106,7629352.9315
600030.SH,600030,中信证券,深圳,证券,主板,20030106,40875068.1544,33582927.5863
600031.SH,600031,三一重工,北京,工程机械,主板,20030703,16831306.3815,16809932.6523
600032.SH,600032,浙江新能,浙江,新型电力,主板,20210525,1757817.6618,1757817.6618
600033.SH,600033,福建高速,福建,路桥,主板,20010209,1009939.2,1009939.2
600035.SH,600035,楚天高速,湖北,路桥,主板,20040310,677858.7943,677858.7943
600036.SH,600036,招商银行,深圳,银行,主板,20020409,109882867.2836,89880310.8772
600037.SH,600037,歌华有线,北京,影视音像,主板,20010208,1080019.638,1080019.638
600038.SH,600038,中直股份,黑龙江,航空,主板,20001218,3050002.7524,2488439.0221
600039.SH,600039,四川路桥,四川,建筑工程,主板,20030325,6462849.2979,4974100.4682
600048.SH,600048,保利发展,广东,全国地产,主板,20060731,10533990.2078,10533990.2078
600050.SH,600050,中国联通,北京,电信运营,主板,20021009,20384172.621,20050570.0682
600051.SH,600051,宁波联合,浙江,综合类,主板,19970410,211087.52,211087.52
600052.SH,600052,东望时代,浙江,供气供热,主板,19970415,384952.8019,384952.8019
600053.SH,600053,九鼎投资,江西,多元金融,主板,19970418,601321.0896,601321.0896
600054.SH,600054,黄山旅游,安徽,旅游景点,主板,19970506,847538.9093,596454.6
600055.SH,600055,万东医疗,北京,医疗保健,主板,19970519,1235278.2789,950214.0616
600056.SH,600056,中国医药,北京,医药商业,主板,19970515,1581144.8936,1580586.5122
600057.SH,600057,厦门象屿,福建,仓储物流,主板,19970604,1639285.2453,1280425.9574
600058.SH,600058,五矿发展,北京,商贸代理,主板,19970528,828586.9796,828586.9796
600059.SH,600059,古越龙山,浙江,红黄酒,主板,19970516,757491.7452,757491.7452
600060.SH,600060,海信视像,山东,家用电器,主板,19970422,2941407.4605,2919142.7506
600061.SH,600061,国投资本,上海,证券,主板,19970519,4610060.0724,4610060.0724
600062.SH,600062,华润双鹤,北京,化学制药,主板,19970522,1954051.4979,1932200.5303
600063.SH,600063,皖维高新,安徽,化纤,主板,19970528,871311.9468,797320.4025
600064.SH,600064,南京高科,江苏,园区开发,主板,19970506,1278720.9969,1278720.9969
600066.SH,600066,宇通客车,河南,汽车整车,主板,19970508,5696465.6208,5696465.6208
600067.SH,600067,冠城新材,福建,电气设备,主板,19970508,360442.2034,360442.2034
600070.SH,600070,*ST富润,浙江,互联网,主板,19970604,54801.4391,54801.4391
600071.SH,600071,凤凰光学,江西,元器件,主板,19970528,607354.8786,607354.8786
600072.SH,600072,中船科技,上海,船舶,主板,19970603,1938893.4639,1394255.1257
600073.SH,600073,光明肉业,上海,食品,主板,19970704,593582.7558,593582.7558
600075.SH,600075,新疆天业,新疆,化工原料,主板,19970617,729043.8571,729043.8571
600076.SH,600076,康欣新材,山东,广告包装,主板,19970526,297144.0841,297144.0841
600078.SH,600078,澄星股份,江苏,化工原料,主板,19970627,347188.1792,347188.1792
600079.SH,600079,人福医药,湖北,化学制药,主板,19970606,3246497.4444,3069382.5735
600080.SH,600080,金花股份,陕西,中成药,主板,19970612,290031.0114,290031.0114
600081.SH,600081,东风科技,上海,汽车配件,主板,19970703,673032.8489,673032.8489
600082.SH,600082,海泰发展,天津,园区开发,主板,19970620,195126.9795,191569.2944
600084.SH,600084,中信尼雅,新疆,红黄酒,主板,19970711,627039.5711,627039.5711
600085.SH,600085,同仁堂,北京,中成药,主板,19970625,4988037.3429,4988037.3429
600088.SH,600088,中视传媒,上海,影视音像,主板,19970616,674510.0544,674510.0544
600089.SH,600089,特变电工,新疆,电气设备,主板,19970618,6179565.3143,6179565.3143
600094.SH,600094,大名城,上海,区域地产,主板,19970703,873789.7451,803641.5516
600095.SH,600095,湘财股份,黑龙江,证券,主板,19970708,1924233.351,1924233.351
600096.SH,600096,云天化,云南,农药化肥,主板,19970709,3879605.2999,3879605.2999
600097.SH,600097,开创国际,上海,渔业,主板,19970619,217083.8397,217083.8397
600098.SH,600098,广州发展,广东,火力发电,主板,19970718,2131834.5757,2127239.9781
600099.SH,600099,林海股份,江苏,汽车整车,主板,19970704,211231.68,211231.68
600100.SH,600100,同方股份,北京,IT设备,主板,19970627,2867854.8423,2867854.8423
600101.SH,600101,明星电力,四川,水力发电,主板,19970627,498554.8486,498554.8486
600103.SH,600103,青山纸业,福建,造纸,主板,19970703,502475.8755,493349.3775
600104.SH,600104,上汽集团,上海,汽车整车,主板,19971125,18983491.0898,18983491.0898
600105.SH,600105,永鼎股份,江苏,通信设备,主板,19970929,869886.9072,869886.9072
600106.SH,600106,重庆路桥,重庆,路桥,主板,19970618,752228.1851,752228.1851
600107.SH,600107,美尔雅,湖北,服饰,主板,19971106,156600.0,156600.0
600108.SH,600108,亚盛集团,甘肃,种植业,主板,19970818,547083.149,547083.149
600109.SH,600109,国金证券,四川,证券,主板,19970807,3174238.3811,2735621.2111
600110.SH,600110,诺德股份,吉林,电气设备,主板,19971007,737451.8961,737451.8961
600111.SH,600111,北方稀土,内蒙,小金属,主板,19970924,8372492.4901,8372492.4901
600113.SH,600113,浙江东日,浙江,区域地产,主板,19971021,554939.8912,541854.8377
600114.SH,600114,东睦股份,浙江,机械基件,主板,20040511,,
600115.SH,600115,中国东航,上海,空运,主板,19971105,8604440.476,6606204.2541
600116.SH,600116,三峡水利,重庆,水力发电,主板,19970804,1286872.1744,1286872.1744
600117.SH,600117,西宁特钢,青海,特种钢,主板,19971015,725890.6131,725890.6131
600118.SH,600118,中国卫星,北京,航空,主板,19970908,3358269.1434,3358269.1434
600119.SH,600119,长江投资,上海,仓储物流,主板,19980115,300252.2441,300252.2441
600120.SH,600120,浙江东方,浙江,多元金融,主板,19971201,2428336.2408,2428336.2408
600121.SH,600121,郑州煤电,河南,煤炭开采,主板,19980107,460559.7504,460559.7504
600123.SH,600123,兰花科创,山西,煤炭开采,主板,19981217,1116715.9359,1116715.9359
600125.SH,600125,铁龙物流,辽宁,铁路,主板,19980511,727175.6838,727175.6838
600126.SH,600126,杭钢股份,浙江,普钢,主板,19980311,3931048.0926,3931048.0926
600127.SH,600127,金健米业,湖南,农业综合,主板,19980506,420368.0078,420368.0078
600128.SH,600128,苏豪弘业,江苏,商贸代理,主板,19970901,237637.1025,237637.1025
600129.SH,600129,太极集团,重庆,中成药,主板,19971118,1203440.8978,1203440.8978
600130.SH,600130,波导股份,浙江,元器件,主板,20000706,270750.0,270750.0
600131.SH,600131,国网信通,四川,通信设备,主板,19980402,2391500.4976,2379851.2465
600132.SH,600132,重庆啤酒,重庆,啤酒,主板,19971030,2689427.9473,2689427.9473
600133.SH,600133,东湖高新,湖北,建筑工程,主板,19980212,1123816.8283,1123816.8283
600135.SH,600135,乐凯胶片,河北,塑料,主板,19980122,379015.3628,379015.3628
600136.SH,600136,ST明诚,湖北,影视音像,主板,19980303,469389.9641,446910.5836
600137.SH,600137,浪莎股份,四川,服饰,主板,19980416,154187.0946,154187.0946
600138.SH,600138,中青旅,北京,旅游景点,主板,19971203,737592.96,737592.96
600141.SH,600141,兴发集团,湖北,农药化肥,主板,19990616,2396269.9121,2396269.9121
600143.SH,600143,金发科技,广东,塑料,主板,20040623,3290492.6459,3241337.5064
600148.SH,600148,长春一东,吉林,汽车配件,主板,19980520,285438.6797,285438.6797
600149.SH,600149,廊坊发展,河北,综合类,主板,19991014,164229.12,164229.12
600150.SH,600150,中国船舶,上海,船舶,主板,19980520,13895836.1511,13895836.1511
600151.SH,600151,航天机电,上海,汽车配件,主板,19980605,1104374.261,1104374.261
600152.SH,600152,维科技术,浙江,电气设备,主板,19980609,323267.4981,323267.4981
600153.SH,600153,建发股份,福建,仓储物流,主板,19980616,2950042.2962,2902438.0896
600155.SH,600155,华创云信,北京,证券,主板,19980918,1637180.3895,1637180.3895
600156.SH,600156,华升股份,湖南,纺织,主板,19980527,205478.5687,205478.5687
600157.SH,600157,永泰能源,山西,火力发电,主板,19980513,3266011.3293,3266011.3293
600158.SH,600158,中体产业,天津,文教休闲,主板,19980327,782003.1496,782003.1496
600159.SH,600159,大龙地产,北京,区域地产,主板,19980526,199200.7757,199200.7757
600160.SH,600160,巨化股份,浙江,化工原料,主板,19980626,6816858.8545,6816858.8545
600161.SH,600161,天坛生物,北京,生物制药,主板,19980616,3919150.206,3919150.206
600162.SH,600162,香江控股,深圳,全国地产,主板,19980609,585050.4238,585050.4238
600163.SH,600163,中闽能源,福建,新型电力,主板,19980602,938177.0985,938177.0985
600165.SH,600165,*ST宁科,宁夏,化工原料,主板,19980529,255461.6481,255461.6481
600166.SH,600166,福田汽车,北京,汽车整车,主板,19980602,1900176.0881,1557318.9454
600167.SH,600167,联美控股,辽宁,供气供热,主板,19990128,1273979.1807,1273979.1807
600168.SH,600168,武汉控股,湖北,水务,主板,19980427,494711.9894,494711.9894
600169.SH,600169,太原重工,山西,工程机械,主板,19980904,860481.751,853284.224
600170.SH,600170,上海建工,上海,建筑工程,主板,19980623,2203713.0565,2203713.0565
600171.SH,600171,上海贝岭,上海,半导体,主板,19980924,2616635.9114,2616635.9114
600172.SH,600172,黄河旋风,河南,矿物制品,主板,19981126,601390.9265,532198.6478
600173.SH,600173,卧龙地产,浙江,全国地产,主板,19990415,426608.3026,426553.4926
600176.SH,600176,中国巨石,浙江,玻璃,主板,19990422,4787751.5267,4787751.5267
600177.SH,600177,雅戈尔,浙江,服饰,主板,19981119,3805092.6853,3805092.6853
600178.SH,600178,东安动力,黑龙江,汽车配件,主板,19981014,581590.3928,576098.0588
600179.SH,600179,安通控股,黑龙江,水运,主板,19981104,1167901.4462,1030649.2726
600180.SH,600180,瑞茂通,山东,仓储物流,主板,19980703,448777.1426,448777.1426
600182.SH,600182,S佳通,黑龙江,汽车配件,主板,19990507,554880.0,277440.0
600183.SH,600183,生益科技,广东,元器件,主板,19981028,6972264.7211,6805742.5913
600184.SH,600184,光电股份,湖北,专用机械,主板,20031106,648670.0532,648670.0532
600185.SH,600185,格力地产,广东,区域地产,主板,19990611,1049948.2278,1049948.2278
600186.SH,600186,莲花控股,河南,食品,主板,19980825,1279123.5265,1273924.5444
600187.SH,600187,国中水务,黑龙江,水务,主板,19981111,566437.1672,566437.1672
600188.SH,600188,兖矿能源,山东,煤炭开采,主板,19980701,13262655.591,7825486.542
600189.SH,600189,泉阳泉,吉林,软饮料,主板,19981007,500638.4684,500638.4684
600190.SH,600190,ST锦港,辽宁,港口,主板,19990609,286327.6845,254466.2878
