ts_code,symbol,name,area,industry,market,list_date,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
301159.SZ,301159,三维天地,北京,软件服务,创业板,20220107,20250307,35.5,14.1573,19.2638,1.99,363.3093,,3.7237,8.2039,8.0925,0.2817,0.2817,7735.0,4247.3874,3121.4763,274592.5,150782.2527
301161.SZ,301161,唯万密封,上海,工程机械,创业板,20220914,20250307,24.47,24.0715,24.0715,1.44,79.1675,52.2998,3.0097,8.0849,4.7884,0.2452,0.2452,12000.0,5332.8,5332.8,293640.0,130493.616
301163.SZ,301163,宏德股份,江苏,电气设备,创业板,20220419,20250307,23.31,5.213,5.213,0.88,39.0004,60.2658,1.7136,2.7288,3.0567,1.0725,1.0725,8160.0,3344.7421,3344.7421,190209.6,77965.9384
301165.SZ,301165,锐捷网络,福建,通信设备,创业板,20221121,20250307,77.52,16.5182,16.5182,1.13,109.7852,82.4474,10.0091,3.8162,3.6804,0.7224,0.7224,56818.1818,6818.1818,6818.1818,4404545.4531,528545.4531
301166.SZ,301166,优宁维,上海,医药商业,创业板,20211228,20250307,30.3,3.7687,4.2972,1.11,65.1309,186.0223,1.2633,2.1422,2.2496,1.5506,1.5506,8666.6668,4126.8868,3619.318,262600.004,125044.67
301167.SZ,301167,建研设计,安徽,建筑工程,创业板,20211206,20250307,13.71,1.6842,1.6842,0.71,25.7414,48.8509,1.6558,2.986,3.5831,1.5755,1.5755,11200.0,7111.7896,7111.7896,153552.0,97502.6354
301170.SZ,301170,锡南科技,江苏,汽车配件,创业板,20230627,20250307,25.94,7.9919,7.9919,1.82,27.8448,26.0254,1.5437,2.5667,2.4338,0.9638,0.9638,10000.0,3357.5425,3357.5425,259400.0,87094.6525
301176.SZ,301176,逸豪新材,江西,元器件,创业板,20220928,20250307,17.63,4.0889,5.0553,0.85,,,1.9037,2.3346,2.202,0.0,,16906.6667,5635.5556,4558.2467,298064.5339,99354.8452
301178.SZ,301178,天亿马,广东,软件服务,创业板,20211112,20250307,33.08,10.2377,10.2377,1.07,347.4658,,2.7868,5.4144,5.6956,0.2983,0.2983,6710.88,4359.8856,4359.8856,221995.9104,144225.0156
301185.SZ,301185,鸥玛软件,山东,软件服务,创业板,20211119,20250307,19.55,2.6803,2.6803,0.9,39.1363,42.703,2.8744,13.5675,13.6274,1.023,1.023,15341.76,13978.0663,13978.0663,299931.408,273271.1962
301192.SZ,301192,泰祥股份,湖北,汽车配件,创业板,20220811,20250307,21.2,2.3068,4.3495,0.63,65.6706,43.8213,3.5675,6.7978,5.0885,0.9434,0.9434,9990.0,4786.875,2538.75,211788.0,101481.75
301197.SZ,301197,工大科雅,河北,软件服务,创业板,20220808,20250307,16.08,2.6638,3.1539,0.9,34.2065,52.1759,1.4803,5.4152,6.1332,0.6136,0.6136,12054.0,8175.2,6904.7,193828.32,131457.216
301198.SZ,301198,喜悦智行,浙江,塑料,创业板,20211202,20250307,11.2,2.0913,4.3597,0.88,52.4021,500.2716,2.0141,4.6946,5.5176,1.0714,1.0714,16900.0,16227.718,7784.14,189280.0,181750.4416
301203.SZ,301203,国泰环保,浙江,环境保护,创业板,20230404,20250307,30.78,0.8802,0.8802,0.81,17.7704,19.3865,1.8207,7.9566,7.8415,4.8733,7.4724,8000.0,4384.25,4384.25,246240.0,134947.215
301209.SZ,301209,联合化学,山东,染料涂料,创业板,20220825,20250307,36.86,22.9771,22.9771,1.93,87.1657,54.818,4.1184,6.8835,5.7507,0.5426,0.5426,8000.0,2450.0,2450.0,294880.0,90307.0
301212.SZ,301212,联盛化学,浙江,化工原料,创业板,20220419,20250307,22.35,3.0741,3.0741,0.62,33.9433,138.9145,1.8071,3.6461,4.2027,0.8859,0.8859,10800.0,2700.0,2700.0,241380.0,60345.0
301218.SZ,301218,华是科技,浙江,软件服务,创业板,20220307,20250307,24.27,5.1905,6.3792,0.89,84.2055,113.8386,2.9902,4.9258,4.698,0.1895,0.1895,11404.0,7006.8836,5701.2086,276775.08,170057.065
301222.SZ,301222,浙江恒威,浙江,电气设备,创业板,20220309,20250307,27.62,3.4054,3.4054,0.72,23.0061,23.3465,2.0397,4.759,4.1914,1.0812,1.0812,10133.34,2931.84,2931.84,279882.8508,80977.4208
301227.SZ,301227,森鹰窗业,黑龙江,家居用品,创业板,20220926,20250307,17.2,2.9645,2.9645,0.72,11.2214,,0.965,1.7432,2.5655,2.8047,2.8047,9523.05,3393.4925,3393.4925,163796.46,58368.071
301228.SZ,301228,实朴检测,上海,电器仪表,创业板,20220128,20250307,18.88,3.781,9.3131,0.92,,,3.0276,6.0605,5.2555,0.0,,12000.0,11975.4,4861.8605,226560.0,226095.552
301229.SZ,301229,纽泰格,江苏,汽车配件,创业板,20220222,20250307,24.2,5.4198,8.5257,0.88,37.5823,40.7747,3.0576,3.0233,2.8039,0.3663,0.3663,11281.9716,7552.7715,4801.2912,273023.7127,182777.0703
301231.SZ,301231,荣信文化,陕西,出版业,创业板,20220908,20250307,19.47,28.4388,28.4388,5.75,164.979,,1.8655,6.0081,6.2229,0.2553,0.2553,8440.0,5390.0,5390.0,164326.8,104943.3
301232.SZ,301232,飞沃科技,湖南,机械基件,创业板,20230615,20250307,29.24,7.7594,8.3239,1.0,39.0682,,1.5098,1.3372,1.3427,0.4886,0.4886,7516.2347,4466.7265,4163.7976,219774.7026,130607.0829
301233.SZ,301233,盛帮股份,四川,汽车配件,创业板,20220706,20250307,48.51,7.0739,7.1546,1.06,38.9943,29.0107,2.7043,7.3433,6.1734,0.8983,0.8983,5147.0,1866.855,1845.805,249680.97,90561.1361
301234.SZ,301234,五洲医疗,安徽,医疗保健,创业板,20220705,20250307,27.63,3.0942,3.0942,0.56,31.1763,46.3289,2.4824,3.5205,4.0701,1.4477,1.4477,6800.0,1841.21,1841.21,187884.0,50872.6323
301235.SZ,301235,华康医疗,湖北,医疗保健,创业板,20220128,20250307,19.98,2.3903,2.7498,0.87,19.6579,31.542,1.1871,1.3174,1.3736,0.5005,0.5005,10560.0,5095.2,4429.0754,210988.8,101802.096
301236.SZ,301236,软通动力,北京,软件服务,创业板,20220315,20250307,67.55,6.6328,7.5529,1.08,120.5687,249.9551,6.1522,3.6615,2.3879,0.2665,0.2665,95294.1177,68031.5389,59743.6767,6437117.6506,4595530.4527
301237.SZ,301237,和顺科技,浙江,塑料,创业板,20220323,20250307,24.94,1.1679,1.3268,0.58,136.29,,1.4424,4.7335,4.1863,0.4003,0.4003,8000.0,3925.0,3455.0,199520.0,97889.5
301257.SZ,301257,普蕊斯,上海,医疗保健,创业板,20220517,20250307,30.46,4.136,4.6978,0.63,17.9741,22.8276,2.1454,3.1862,2.9901,0.9117,0.9117,7950.254,4751.2438,4183.0398,242164.7368,144722.8861
301258.SZ,301258,富士莱,江苏,化学制药,创业板,20220329,20250307,24.77,3.094,3.094,0.91,20.2409,120.297,1.1995,4.6407,5.4959,2.422,2.422,9167.0,3387.2,3387.2,227066.59,83900.944
301265.SZ,301265,华新环保,北京,环境保护,创业板,20221216,20250307,9.16,1.2458,1.6734,1.17,31.3132,58.6437,1.3481,3.8015,4.3608,0.0,,30297.3182,16979.7153,12640.6511,277523.4347,155534.1921
301269.SZ,301269,华大九天,北京,半导体,创业板,20220729,20250307,115.9,2.0497,3.108,0.68,313.5017,716.1713,12.8305,62.2791,56.4695,0.1294,0.1294,54294.1768,26232.1446,17299.2832,6292695.0911,3040305.5591
301272.SZ,301272,英华特,江苏,专用机械,创业板,20230713,20250307,37.22,5.8223,7.3674,2.17,24.921,27.7165,2.1527,3.9243,3.7442,1.3702,1.3702,5851.57,3132.85,2475.83,217795.4354,116604.677
301273.SZ,301273,瑞晨环保,上海,机械基件,创业板,20221025,20250307,23.21,4.8886,6.87,1.4,54.4886,,1.742,4.8727,5.7502,0.8617,0.8617,7164.1792,3462.8242,2464.0742,166280.5992,80372.1497
301276.SZ,301276,嘉曼服饰,北京,服饰,创业板,20220909,20250307,20.56,2.2429,2.2489,0.66,12.3417,14.1909,1.0912,1.9279,1.9792,3.6965,3.6965,10800.0,3850.353,3840.108,222048.0,79163.2577
301278.SZ,301278,快可电子,江苏,电气设备,创业板,20220804,20250307,35.4,3.1528,4.1297,0.84,15.242,21.6878,2.3502,2.2965,2.8406,0.8471,0.8471,8336.104,3381.034,2581.254,295098.0816,119688.6036
301279.SZ,301279,金道科技,浙江,工程机械,创业板,20220413,20250307,23.73,8.9134,8.9134,1.01,48.3258,55.7868,1.8086,3.6465,3.8095,1.2616,1.2616,10000.0,2875.0,2875.0,237300.0,68223.75
301283.SZ,301283,聚胶股份,广东,日用化工,创业板,20220902,20250307,26.67,1.3825,1.8891,0.75,19.7374,22.3021,1.4292,1.3108,1.1163,2.4113,4.2661,8000.0,4545.4079,3326.4512,213360.0,121226.0287
301287.SZ,301287,康力源,江苏,文教休闲,创业板,20230614,20250307,33.44,48.4725,48.4725,4.13,23.0023,41.9697,2.0112,3.6596,3.4934,0.7476,0.7476,6667.0,1703.135,1703.135,222944.48,56952.8344
301288.SZ,301288,清研环境,深圳,环境保护,创业板,20220422,20250307,13.26,12.8244,16.1706,2.67,68.3173,,1.7676,10.1139,14.9247,0.7424,0.7424,10801.0,4709.2924,3734.7956,143221.26,62445.2172
301290.SZ,301290,东星医疗,江苏,医疗保健,创业板,20221130,20250307,24.34,3.0716,3.3189,1.08,25.0787,26.6797,1.1004,5.6214,5.5587,2.4347,2.4347,10017.3334,6817.915,6309.835,243821.895,165948.0511
301295.SZ,301295,美硕科技,浙江,电气设备,创业板,20230628,20250307,22.52,4.5527,4.5527,0.9,52.3223,69.8627,2.371,4.2589,3.9624,1.5859,1.5859,10080.0,2940.0,2940.0,227001.6,66208.8
301298.SZ,301298,东利机械,河北,汽车配件,创业板,20220606,20250307,15.25,4.8745,5.5236,1.21,26.1324,24.2357,2.4836,3.926,3.6139,1.9344,1.9344,14680.0,9630.9175,8499.0936,223870.0,146871.4919
301300.SZ,301300,远翔新材,福建,化工原料,创业板,20220819,20250307,30.31,6.3166,9.1165,0.94,56.8555,50.0823,2.5656,4.9672,4.266,3.193,3.193,6454.0,3073.1667,2129.3225,195620.74,93147.6827
301301.SZ,301301,川宁生物,新疆,化学制药,创业板,20221227,20250307,13.02,4.1406,4.1406,0.94,30.83,21.0688,3.8304,6.0119,5.0888,1.7247,1.7247,222716.0,61589.2357,61589.2357,2899762.32,801891.8488
301308.SZ,301308,江波龙,深圳,半导体,创业板,20220805,20250307,107.78,14.3181,18.1161,1.19,,73.2636,6.901,4.428,2.6664,0.232,0.232,41598.1564,11585.6184,9156.7478,4483449.2968,1248697.9512
301309.SZ,301309,万得凯,浙江,机械基件,创业板,20220919,20250307,26.34,3.3108,3.3108,0.72,25.352,18.0233,1.7334,3.8219,2.7831,1.139,1.139,10000.0,2500.0,2500.0,263400.0,65850.0
301313.SZ,301313,凡拓数创,广东,文教休闲,创业板,20220930,20250307,24.85,6.5882,6.5882,1.04,247.7229,,2.9534,4.5192,5.1579,0.6008,0.6008,10469.34,6669.6716,6669.6716,260163.099,165741.3393
301314.SZ,301314,科瑞思,广东,元器件,创业板,20230328,20250307,39.0,5.3311,5.3311,1.31,61.2697,71.8699,2.0787,9.8619,11.0702,0.9231,0.9231,5525.0,1625.0,1625.0,215475.0,63375.0
301319.SZ,301319,唯特偶,深圳,元器件,创业板,20220929,20250307,32.67,3.8215,5.0796,0.93,27.1925,28.3931,2.4646,2.8821,2.5057,2.9554,2.9554,8502.8,3864.1038,2907.1038,277786.476,126240.2711
301321.SZ,301321,翰博高新,安徽,元器件,创业板,20220818,20250307,15.97,2.2813,3.5947,0.79,56.2325,,2.6366,1.3766,1.3278,0.0,,18643.5,14758.6614,9366.3577,297736.695,235695.8226
301331.SZ,301331,恩威医药,西藏,中成药,创业板,20220921,20250307,25.15,9.4091,9.4091,3.42,29.981,73.1013,2.5321,3.2957,3.3362,2.1095,2.1095,10289.1887,3128.6177,3128.6177,258773.0958,78684.7352
301335.SZ,301335,天元宠物,浙江,文教休闲,创业板,20221118,,,,,,,,,,,,,,,,,
301353.SZ,301353,普莱得,浙江,专用机械,创业板,20230530,20250307,30.06,5.1136,5.1136,1.03,29.0568,31.9038,1.8162,3.2035,2.6954,0.9761,0.9761,7600.0,2500.0,2500.0,228456.0,75150.0
301355.SZ,301355,南王科技,福建,广告包装,创业板,20230612,20250307,11.86,4.4513,4.4513,0.64,32.1464,42.9931,1.5072,2.0122,1.7988,0.8432,0.8432,19509.7928,10025.5428,10025.5428,231386.1426,118902.9376
301358.SZ,301358,湖南裕能,湖南,电气设备,创业板,20230209,20250307,42.6,2.3847,2.3847,0.62,20.4089,60.9223,2.8079,0.78,1.4082,0.9812,0.9812,75725.307,38343.3146,38343.3146,3225898.0782,1633425.202
301359.SZ,301359,东南电子,浙江,元器件,创业板,20221109,20250307,25.18,5.3828,5.4008,1.03,55.3342,49.3839,2.5601,8.3193,7.1261,1.9857,1.9857,8584.0,2621.5056,2612.7556,216145.12,66009.511
301365.SZ,301365,矩阵股份,深圳,建筑工程,创业板,20221122,20250307,15.99,14.0726,14.0726,1.6,84.7668,85.1658,1.635,5.438,5.2038,1.0632,2.1076,18000.0,4635.0,4635.0,287820.0,74113.65
301372.SZ,301372,科净源,北京,环境保护,创业板,20230811,20250307,20.89,6.8733,7.7286,1.57,73.8286,,1.6555,4.7467,6.5661,1.1441,1.1441,6857.143,4117.0445,3661.3993,143245.7173,86005.0596
301388.SZ,301388,欣灵电气,浙江,电气设备,创业板,20221109,20250307,25.24,10.4571,11.1694,0.92,60.3985,142.1069,2.6812,5.9435,5.7866,1.3867,1.3867,10244.76,2735.6588,2561.19,258577.7424,69048.0281
301390.SZ,301390,经纬股份,浙江,建筑工程,创业板,20230508,20250307,35.88,7.3993,8.4194,0.8,38.3092,37.191,2.2602,4.1842,3.7278,1.1148,1.1148,6000.0,2905.073,2553.073,215280.0,104234.0192
301395.SZ,301395,仁信新材,广东,化工原料,创业板,20230703,20250307,11.86,1.1809,1.1809,0.77,43.1288,38.5501,1.5544,1.2161,1.1722,6.0226,6.0226,20288.8,11503.8,11503.8,240625.168,136435.068
301418.SZ,301418,协昌科技,江苏,电气设备,创业板,20230821,20250307,35.2,3.2144,3.2144,0.9,30.9563,55.887,1.6024,5.7433,7.5454,0.9626,0.9626,7333.3334,2943.6334,2943.6334,258133.3357,103615.8957
301429.SZ,301429,森泰股份,安徽,其他建材,创业板,20230417,20250307,17.31,3.4836,4.3616,0.92,42.9725,31.2541,1.561,3.3247,2.5052,1.4674,2.4503,11822.0,4404.1133,3517.5133,204638.82,76235.2012
301446.SZ,301446,福事特,江西,机械基件,创业板,20230725,20250307,22.33,10.9855,10.9855,1.05,29.7508,36.0492,2.0908,5.5361,5.4421,1.1368,1.1368,10400.0,3177.2,3177.2,232232.0,70946.876
301448.SZ,301448,开创电气,浙江,机械基件,创业板,20230619,20250307,23.61,6.5153,7.7845,1.24,47.7626,37.0338,3.5826,4.1881,3.3942,1.3228,1.3228,10400.0,4784.0,4004.0,245544.0,112950.24
301468.SZ,301468,博盈特焊,广东,专用机械,创业板,20230724,20250307,22.43,1.0964,1.5195,1.11,22.5943,33.5269,1.2788,4.9039,5.9907,2.2292,2.2292,13200.0,7688.8729,5547.7645,296076.0,172461.4191
301469.SZ,301469,恒达新材,浙江,造纸,创业板,20230822,20250307,25.12,1.7442,4.0381,0.61,25.649,31.8469,1.6595,2.5874,2.2412,2.2159,2.2159,8948.0,5204.5821,2248.0258,224773.76,130739.1024
301498.SZ,301498,乖宝宠物,山东,饲料,创业板,20230816,20250307,93.49,1.5746,4.3129,1.58,87.2119,63.9427,9.3904,8.6435,7.6544,0.4492,0.4492,40004.45,17902.1919,6536.071,3740016.0305,1673675.9207
301502.SZ,301502,华阳智能,江苏,电气设备,创业板,20240202,20250307,41.23,5.469,8.5834,0.97,36.0128,55.4199,2.8795,4.9449,4.8855,1.2733,1.2733,5708.35,2430.625,1548.6875,235355.2705,100214.6688
301505.SZ,301505,苏州规划,江苏,建筑工程,创业板,20230719,20250307,24.14,2.6393,2.6393,0.92,27.2163,30.5992,2.176,5.4356,5.8303,1.8227,1.8227,8800.0,5818.104,5818.104,212432.0,140449.0306
301512.SZ,301512,智信精密,深圳,专用机械,创业板,20230720,20250307,46.07,4.8063,6.8448,0.87,30.3505,198.9827,2.5014,3.7244,4.6137,1.628,1.628,5333.34,2481.34,1742.34,245706.9738,114315.3338
301515.SZ,301515,港通医疗,四川,医疗保健,创业板,20230725,20250307,19.1,1.796,2.1918,0.85,22.9851,29.2358,1.4709,2.2672,2.1208,1.9619,1.9619,10000.0,6367.38,5217.38,191000.0,121616.958
301518.SZ,301518,长华化学,江苏,化工原料,创业板,20230803,20250307,17.07,1.8071,2.2136,1.02,20.6141,34.1717,1.6972,0.8824,0.7758,2.9291,2.9291,14017.8204,5345.5228,4364.0057,239284.1942,91248.0742
301519.SZ,301519,舜禹股份,安徽,专用机械,创业板,20230727,20250307,13.55,2.6623,3.1496,1.24,32.8504,77.5934,1.4737,3.1576,3.5017,1.476,1.476,16416.0,7801.25,6594.3536,222436.8,105706.9375
301520.SZ,301520,万邦医药,安徽,生物制药,创业板,20230925,20250307,40.91,3.5222,3.5222,0.7,25.2316,25.1187,1.8363,7.9792,6.9141,1.2222,2.0755,6666.6667,2207.3417,2207.3417,272733.3347,90302.3489
301528.SZ,301528,多浦乐,广东,电器仪表,创业板,20230828,20250307,43.56,2.64,4.5811,0.83,34.6544,43.9508,1.8237,13.5319,16.4403,0.2893,0.2893,6190.0,3184.9956,1835.4187,269636.4,138738.4083
301529.SZ,301529,福赛科技,安徽,汽车配件,创业板,20230911,20250307,32.97,6.8174,9.4908,1.29,33.2403,36.8022,2.2528,2.9435,2.2389,0.9099,0.9099,8483.721,4260.721,3060.5503,279708.2814,140475.9714
301536.SZ,301536,星宸科技,福建,半导体,创业板,20240328,20250307,75.98,10.0178,10.0178,0.87,156.2777,150.0675,11.0505,15.8344,13.5626,0.1316,0.1316,42106.0,3789.5367,3789.5367,3199213.88,287928.9985
301555.SZ,301555,惠柏新材,上海,化工原料,创业板,20231031,20250307,25.57,4.906,6.2119,0.93,41.1032,395.4543,2.2484,1.7118,1.8544,0.8604,0.8604,9226.67,4834.725,3818.325,235925.9519,123623.9183
301577.SZ,301577,美信科技,广东,元器件,创业板,20240124,20250307,59.72,7.3889,7.3889,0.84,48.0682,89.1949,3.544,6.0663,6.408,1.3396,1.3396,4426.0,1884.1155,1884.1155,264320.72,112519.3777
301588.SZ,301588,美新科技,广东,家居用品,创业板,20240313,20250307,19.77,4.4988,4.4988,1.04,30.955,39.6663,2.5933,2.963,2.8039,0.9611,0.9611,11886.7754,2377.3552,2377.3552,235001.5497,47000.3123
301611.SZ,301611,珂玛科技,江苏,半导体,创业板,20240816,20250307,61.85,8.6851,8.6851,0.7,329.4206,107.6261,18.7352,56.1278,36.255,0.1617,0.1617,43600.0,6000.0,6000.0,2696660.0,371100.0
302132.SZ,302132,中航成飞,陕西,电器仪表,创业板,20100827,20250307,63.68,2.5014,5.4137,1.32,1736.4009,1667.6535,8.5524,101.6258,103.9409,0.0,,267678.2376,59076.0499,27295.9497,17045750.1704,3761962.8576
600000.SH,600000,浦发银行,上海,银行,主板,19991110,20250307,10.14,0.1261,0.2816,0.91,8.1094,6.5765,0.465,1.7161,1.7431,3.1657,3.1657,2935217.8302,2935217.8302,1314329.3208,29763108.7982,29763108.7982
600007.SH,600007,中国国贸,北京,园区开发,主板,19990312,20250307,23.71,0.1959,1.0122,1.06,18.9665,18.7237,2.5382,6.0405,6.0398,5.4829,5.4829,100728.2534,100728.2534,19492.2293,2388266.8881,2388266.8881
600008.SH,600008,首创环保,北京,水务,主板,20000427,20250307,3.06,0.888,1.6559,0.85,13.9851,6.273,1.0457,1.0536,1.0669,3.268,3.268,734059.0677,734059.0677,393643.2234,2246220.7472,2246220.7472
600009.SH,600009,上海机场,上海,机场,主板,19980218,20250307,32.19,0.42,0.7844,1.09,85.7601,48.8776,1.9644,7.2512,6.5035,0.6836,0.6836,248848.134,191869.5948,102740.5144,8010421.4335,6176282.2566
600010.SH,600010,包钢股份,内蒙,普钢,主板,20010309,20250307,1.86,1.498,2.3571,1.06,163.4808,,1.6461,1.1937,1.2601,0.0,,4528861.9348,3138079.8287,1994274.3511,8423683.1987,5836828.4814
600011.SH,600011,华能国际,北京,火力发电,主板,20011206,20250307,6.66,0.4152,1.0434,0.9,12.3792,16.6087,1.7991,0.411,0.4225,3.003,3.003,1569809.3359,1099770.9919,437592.3252,10454930.1771,7324474.8061
600012.SH,600012,皖通高速,安徽,路桥,主板,20030107,20250307,16.17,0.3751,1.8465,0.71,16.1572,17.5264,2.082,4.0444,3.6585,3.7168,3.7168,165861.0,116560.0,23676.4279,2681972.37,1884775.2
600015.SH,600015,华夏银行,北京,银行,主板,20030912,20250307,7.18,0.2635,0.7953,0.94,4.3345,4.2449,0.3938,1.226,1.2256,5.3482,6.7409,1591492.8468,1538722.3983,509783.4834,11426918.64,11048026.8198
600016.SH,600016,民生银行,北京,银行,主板,20001219,20250307,4.13,0.3293,0.5207,0.63,5.0476,5.5243,0.3335,1.2841,1.3279,8.3777,8.3777,4378241.8502,3546212.3213,2242598.1348,18082138.8413,14645856.887
600018.SH,600018,上港集团,上海,港口,主板,20061026,20250307,5.56,0.1236,1.0286,0.95,9.8041,8.8661,0.9758,3.4471,3.4136,3.9932,3.9932,2328136.5262,2321457.7754,278896.4599,12944439.0857,12907305.2312
600019.SH,600019,宝钢股份,上海,普钢,主板,20001212,20250307,7.5,0.5946,1.6216,1.25,13.757,17.3406,0.8256,0.477,0.4944,4.0794,4.0794,2190864.3999,2178208.4749,798651.6922,16431482.9993,16336563.5618
600021.SH,600021,上海电力,上海,火力发电,主板,20031029,20250307,8.8,0.9921,2.1604,0.77,15.5635,9.6001,1.2406,0.5846,0.5696,2.2727,2.2727,281674.3645,261716.4197,120186.3406,2478734.4076,2303104.4934
600023.SH,600023,浙能电力,浙江,火力发电,主板,20131219,20250307,5.37,0.4293,1.4053,0.81,11.0441,9.9215,0.9995,0.7502,0.7762,4.6555,4.6555,1340873.2749,1340873.2749,409606.5748,7200489.4862,7200489.4862
600025.SH,600025,华能水电,云南,水力发电,主板,20171215,20250307,8.7,0.1463,1.4625,0.88,20.5025,19.1914,2.7003,6.6748,6.3297,2.069,2.069,1800000.0,1800000.0,180000.0,15660000.0,15660000.0
600026.SH,600026,中远海能,上海,水运,主板,20020523,20250307,11.53,1.7124,4.6931,2.48,16.4172,18.0245,1.5749,2.4901,2.4233,4.9436,4.9436,477077.6395,347477.6395,126788.7141,5500705.1834,4006417.1834
600027.SH,600027,华电国际,山东,火力发电,主板,20050203,20250307,5.31,0.7173,1.8436,0.94,12.0095,10.484,1.3279,0.4635,0.4881,4.3315,4.3315,1022756.1133,851032.7533,331126.2963,5430834.9616,4518983.92
600028.SH,600028,中国石化,北京,石油加工,主板,20010808,20250307,5.73,0.1374,0.9196,0.88,11.4937,13.4304,0.8493,0.2163,0.2235,6.0465,6.0465,12128155.5698,9484182.4851,1417020.4002,69494331.415,54344365.6396
600029.SH,600029,南方航空,广东,空运,主板,20030725,20250307,6.02,0.3989,1.2415,0.67,,,2.8205,0.6821,0.623,0.0,,1812091.2476,1267334.374,407244.6232,10908789.3106,7629352.9315
600030.SH,600030,中信证券,深圳,证券,主板,20030106,20250307,27.58,0.7867,1.0708,0.85,20.7271,18.833,1.5289,6.8048,6.4079,2.5925,2.5925,1482054.6829,1217655.0974,894555.3093,40875068.1544,33582927.5863
600031.SH,600031,三一重工,北京,工程机械,主板,20030703,20250307,19.86,1.1097,1.6339,0.66,37.1757,31.4726,2.3736,2.2987,2.2267,1.1064,1.1064,847497.8037,846421.5837,574828.7063,16831306.3815,16809932.6523
600036.SH,600036,招商银行,深圳,银行,主板,20020409,20250307,43.57,0.2935,0.4951,1.12,7.4953,7.405,1.0216,3.2402,3.2554,4.526,4.526,2521984.5601,2062894.4429,1222783.368,109882867.2836,89880310.8772
600038.SH,600038,中直股份,黑龙江,航空,主板,20001218,20250307,37.2,2.2153,3.728,2.02,68.8974,60.1255,1.8976,1.3073,1.2259,0.4797,0.4797,81989.3213,66893.5221,39750.3563,3050002.7524,2488439.0221
600039.SH,600039,四川路桥,四川,建筑工程,主板,20030325,20250307,7.42,0.5522,2.1162,1.36,7.1779,10.7306,1.4327,0.5618,0.6638,7.4687,7.4687,871003.9485,670363.9445,174918.4066,6462849.2979,4974100.4682
600048.SH,600048,保利发展,广东,全国地产,主板,20060731,20250307,8.8,1.0669,1.7123,0.81,8.7295,21.0004,0.5471,0.3037,0.3368,4.6182,4.6182,1197044.3418,1197044.3418,745856.8745,10533990.2078,10533990.2078
600050.SH,600050,中国联通,北京,电信运营,主板,20021009,20250307,6.41,1.5593,3.7007,0.73,24.9418,22.8185,1.2479,0.5471,0.535,2.2762,2.2762,3180058.1312,3128014.0512,1317969.0676,20384172.621,20050570.0682
600051.SH,600051,宁波联合,浙江,综合类,主板,19970410,20250307,6.79,1.084,1.5286,0.85,19.8766,19.7326,0.6317,1.1972,1.4413,1.7673,1.7673,31088.0,31088.0,22046.24,211087.52,211087.52
600060.SH,600060,海信视像,山东,家用电器,主板,19970422,20250307,22.54,0.5806,1.0956,0.66,14.0344,16.544,1.567,0.5486,0.5344,3.5739,3.5739,130497.2254,129509.4388,68629.5186,2941407.4605,2919142.7506
600061.SH,600061,国投资本,上海,证券,主板,19970519,20250307,7.21,0.4169,1.0395,0.93,19.5604,22.9358,0.9094,18.347,22.1553,1.5319,1.5319,639398.0683,639398.0683,256427.9493,4610060.0724,4610060.0724
600066.SH,600066,宇通客车,河南,汽车整车,主板,19970508,20250307,25.73,0.9275,1.4888,0.81,31.3495,17.8103,4.7967,2.1065,1.7709,7.773,7.773,221393.9223,221393.9223,137918.3876,5696465.6208,5696465.6208
600076.SH,600076,康欣新材,山东,广告包装,主板,19970526,20250307,2.21,3.7393,6.0746,0.47,,,0.7043,12.0624,4.6393,0.0,,134454.3367,134454.3367,82764.0782,297144.0841,297144.0841
600079.SH,600079,人福医药,湖北,化学制药,主板,19970606,20250307,19.89,1.0426,1.4274,1.01,15.2097,16.6022,1.8422,1.3238,1.2703,3.0671,3.0671,163222.5965,154317.877,112716.4173,3246497.4444,3069382.5735
600080.SH,600080,金花股份,陕西,中成药,主板,19970612,20250307,7.77,1.2064,1.6682,0.71,,,1.9085,5.1296,4.9874,0.0,,37327.0285,37327.0285,26995.6237,290031.0114,290031.0114
600082.SH,600082,海泰发展,天津,园区开发,主板,19970620,20250307,3.02,1.7731,2.5237,1.26,153.7602,,1.1358,4.2284,16.544,0.1987,0.1987,64611.5826,63433.5412,44566.648,195126.9795,191569.2944
600085.SH,600085,同仁堂,北京,中成药,主板,19970625,20250307,36.37,0.4337,0.9121,0.8,29.8893,30.6353,4.0576,2.7927,2.7774,2.7495,2.7495,137147.0262,137147.0262,65216.1722,4988037.3429,4988037.3429
600089.SH,600089,特变电工,新疆,电气设备,主板,19970618,20250307,12.23,0.65,0.7931,0.75,5.7738,10.9885,0.9575,0.6298,0.6383,1.6248,1.6248,505279.2571,505279.2571,414129.9271,6179565.3143,6179565.3143
600096.SH,600096,云天化,云南,农药化肥,主板,19970709,20250307,21.15,1.6468,2.6613,1.19,8.579,7.4013,1.8073,0.5618,0.6209,4.6989,4.6989,183432.8747,183432.8747,113507.4455,3879605.2999,3879605.2999
